# Pathway	W100	W105	W111	W117	W154	W183	W189	W193	W196	W234	W53	W64	W79	W85	W89	W91
ko00260|g__Bacillus.s__Bacillus_cereus_thuringiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Bacillus.s__Bacillus_megaterium	0	0.7291176471	0	0	0	0	0	0	0	0	0	0	0	0.6289117647	0	0
ko00260|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3337941176
ko00260|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	6.5417941176	20.5451764706	0	22.4100588235
ko00260|g__Candidatus_Accumulibacter.s__Candidatus_Accumulibacter_phosphatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	1.3714117647	0	0	0	0	2.2395	0
ko00260|g__Caulobacter.s__Caulobacter_vibrioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Chlorobium.s__Chlorobium_limicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Clostridium.s__Clostridium_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Clostridium.s__Clostridium_carboxidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Clostridium.s__Clostridium_saccharobutylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Clostridium.s__Clostridium_saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Comamonas.s__Comamonas_testosteroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	1.1563529412	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Cylindrospermopsis.s__Cylindrospermopsis_raciborskii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Delftia.s__Delftia_acidovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Desulfococcus.s__Desulfococcus_oleovorans	0	0	0	0	0.4159411765	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Desulfomicrobium.s__Desulfomicrobium_baculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Desulfomonile.s__Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Desulfovibrio.s__Desulfovibrio_africanus	0	0.1972647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Desulfovibrio.s__Desulfovibrio_desulfuricans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Desulfovibrio.s__Desulfovibrio_magneticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Dyella.s__Dyella_ginsengisoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Eudoraea.s__Eudoraea_adriatica	0	0	0	0	0	0	0	0.0529411765	0	0	0	0	0	0	0	0
ko00260|g__Exiguobacterium.s__Exiguobacterium_antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Exiguobacterium.s__Exiguobacterium_pavilionensis	0	1.7087058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Exiguobacterium.s__Exiguobacterium_sibiricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Exiguobacterium.s__Exiguobacterium_sp_AT1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Exiguobacterium.s__Exiguobacterium_sp_MH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Geminocystis.s__Geminocystis_herdmanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Geobacter.s__Geobacter_lovleyi	0	0.3117941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Geobacter.s__Geobacter_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	15.2928235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Gillisia.s__Gillisia_limnaea	0.1323529412	0	0	2.5719705882	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Intrasporangium.s__Intrasporangium_calvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Janthinobacterium.s__Janthinobacterium_lividum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Kocuria.s__Kocuria_sp_UCD_OTCP	0	3.0756176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Marinobacter.s__Marinobacter_adhaerens	0	0	0	0	1.4643235294	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	3.4293235294	0	5.9431470588	5.6624411765	8.3129705882	0	10.9005882353
ko00260|g__Methanobacterium.s__Methanobacterium_formicicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Methanocorpusculum.s__Methanocorpusculum_labreanum	0	0	0	0	0	0	1.3050882353	0	0	0	0	0	0	0	0	0
ko00260|g__Methanolobus.s__Methanolobus_psychrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Methanosaeta.s__Methanosaeta_concilii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Methanosaeta.s__Methanosaeta_harundinacea	0	0	0	0	0	0	0.7207941176	0	0.7575294118	0	0	0	0	0	0	0
ko00260|g__Methanosarcina.s__Methanosarcina_acetivorans	0	0	0	0	0	0	1.1935588235	0	0	0	0	0	0	0	0	0
ko00260|g__Methanosarcina.s__Methanosarcina_barkeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Methanospirillum.s__Methanospirillum_hungatei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Methylocystis.s__Methylocystis_rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Microcoleus.s__Microcoleus_vaginatus	0.9878235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Microcystis.s__Microcystis_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Micromonospora.s__Micromonospora_lupini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Mycobacterium.s__Mycobacterium_tusciae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Mycobacterium.s__Mycobacterium_vaccae	0	0	0	0	0	0	0	0	0	0	0	1.1376470588	0	0	0	0
ko00260|g__Niastella.s__Niastella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9096764706
ko00260|g__Nitrospira.s__Candidatus_Nitrospira_defluvii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Nostoc.s__Nostoc_punctiforme	0	1.2392352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Novosphingobium.s__Novosphingobium_aromaticivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Oscillatoria.s__Oscillatoria_acuminata	3.3374117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Oscillatoria.s__Oscillatoria_nigro_viridis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Peptostreptococcaceae_noname.s__Clostridium_sticklandii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Planctomyces.s__Planctomyces_limnophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Polaromonas.s__Polaromonas_naphthalenivorans	0	0	0	0	0	0	0	0	0	0	0	7.2794411765	0	0	0	0
ko00260|g__Pseudomonas.s__Pseudomonas_mandelii	0	0	0	0	0	0	0	0	0	0.5225882353	0	0	0	0	0	0
ko00260|g__Pseudomonas.s__Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Pseudomonas.s__Pseudomonas_stutzeri	2.4634117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Psychrobacter.s__Psychrobacter_aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Psychrobacter.s__Psychrobacter_arcticus	0	0	0	0	0	0	0	0	0	0	5.8297941176	0	0	0	0	0
ko00260|g__Psychrobacter.s__Psychrobacter_cryohalolentis	0	0	0	0	0	0	0	0	0	0	5.7864117647	0	0	0	0	0
ko00260|g__Rhizobium.s__Rhizobium_giardinii	0	0	0	0	0	0	0	0	0	0	0	0	0.3030882353	0	0	0
ko00260|g__Rhizobium.s__Rhizobium_leguminosarum	0	0	0	0	0	0	0	0	0	0	0	0	1.1392941176	1.7982941176	0	0
ko00260|g__Rhodanobacter.s__Rhodanobacter_fulvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Rhodanobacter.s__Rhodanobacter_thiooxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Rhodococcus.s__Rhodococcus_erythropolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2452058824	0	0
ko00260|g__Rhodonellum.s__Rhodonellum_psychrophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	4.9787941176	0	0	0	0	0	0	0	8.7341764706	0	5.9356470588	2.5603823529	6.5386470588	5.6254117647	7.8671764706
ko00260|g__Sideroxydans.s__Sideroxydans_lithotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Sorangium.s__Sorangium_cellulosum	1.4114117647	0.5543235294	0.5937058824	0	0	0	0	0	0	0	0	0	1.5342647059	1.6060294118	0	0
ko00260|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Streptomyces.s__Streptomyces_chartreusis	0	6.1185	0	0	0	0	0	0	0	0	0	0	1.2028235294	4.7004411765	0	0
ko00260|g__Sulfuricella.s__Sulfuricella_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Sulfuricurvum.s__Sulfuricurvum_kujiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Thalassiosira.s__Thalassiosira_pseudonana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Thauera.s__Thauera_aminoaromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Thauera.s__Thauera_phenylacetica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|g__Thiobacillus.s__Thiobacillus_denitrificans	100.3072647059	0	0	1.8253823529	0	5.0957352941	1.3998823529	0	0	0	60.1558529412	2.6007058824	0	0	0	0
ko00260|g__Thiobacillus.s__Thiobacillus_thioparus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260|unclassified	3224.7317941176	1775.8825588235	1529.8863235294	1356.5841764706	1329.8085588235	1737.9751176471	1699.2518235294	1335.3337058824	1575.0932941176	1308.5691764706	1302.5142058824	2228.1544117647	1273.0488529412	1879.7402647059	1154.1949117647	1529.1380882353
ko00270	3052.9278787879	1612.9807878788	1456.3208181818	1285.8661212121	1306.5588484848	1734.896969697	1705.0752121212	1284.4114848485	1561.3555757576	1283.2695151515	1305.1521515152	1961.7904848485	1158.4631515152	1689.0684545455	1140.1843333333	1446.4692727273
ko00270|g__Achromobacter.s__Achromobacter_piechaudii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Achromobacter.s__Achromobacter_xylosoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Acidovorax.s__Acidovorax_ebreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Acinetobacter.s__Acinetobacter_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Acinetobacter.s__Acinetobacter_junii	0.1769393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	1.8338484848	0	0.1891818182	0	0	0	0	0	0	0	0
ko00270|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0	0	0	0	0	0.5388484848	0	0	0	0	0	0	0	0	0	0
ko00270|g__Acinetobacter.s__Acinetobacter_tandoii	0	0	0	0	0	1.6735151515	0	0	0	0	0	0	0	0	0	0
ko00270|g__Acinetobacter.s__Acinetobacter_towneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0	0	0.2321818182	0	0	0	0
ko00270|g__Albidiferax.s__Albidiferax_ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0	0	0	0	0	0	0	0.0546969697	0	0	0	0
ko00270|g__Allochromatium.s__Allochromatium_vinosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Anaeromyxobacter.s__Anaeromyxobacter_dehalogenans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Azoarcus.s__Azoarcus_toluclasticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Bacillus.s__Bacillus_cereus_thuringiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Bacillus.s__Bacillus_megaterium	0	0.9281212121	0	0	0	0	0	0	0	0	0	0	0	0.6557575758	0	0
ko00270|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2161515152
ko00270|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	6.6273636364	18.0945454545	0	17.0281212121
ko00270|g__Candidatus_Accumulibacter.s__Candidatus_Accumulibacter_phosphatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	3.0955151515	0	0	0	0	3.4745454545	0
ko00270|g__Caulobacter.s__Caulobacter_vibrioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Chlorobium.s__Chlorobium_limicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Clostridium.s__Clostridium_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Clostridium.s__Clostridium_carboxidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Clostridium.s__Clostridium_saccharobutylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Clostridium.s__Clostridium_saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Comamonas.s__Comamonas_testosteroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	1.83	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Dechloromonas.s__Dechloromonas_aromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Delftia.s__Delftia_acidovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Desulfococcus.s__Desulfococcus_oleovorans	0	0	0	0	0.3743333333	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Desulfomicrobium.s__Desulfomicrobium_baculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Desulfomonile.s__Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Desulfovibrio.s__Desulfovibrio_africanus	0	0.1319393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Desulfovibrio.s__Desulfovibrio_desulfuricans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Desulfovibrio.s__Desulfovibrio_magneticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Exiguobacterium.s__Exiguobacterium_antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Exiguobacterium.s__Exiguobacterium_pavilionensis	0	2.0233939394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Exiguobacterium.s__Exiguobacterium_sibiricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Exiguobacterium.s__Exiguobacterium_sp_AT1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Exiguobacterium.s__Exiguobacterium_sp_MH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Geminocystis.s__Geminocystis_herdmanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Geobacter.s__Geobacter_lovleyi	0	0.3842121212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Geobacter.s__Geobacter_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	13.0892424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Gillisia.s__Gillisia_limnaea	0.0518787879	0	0	1.6344848485	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Haliscomenobacter.s__Haliscomenobacter_hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Intrasporangium.s__Intrasporangium_calvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Janthinobacterium.s__Janthinobacterium_lividum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Labrenzia.s__Labrenzia_aggregata	0	0	0	0	0.0977272727	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Marinobacter.s__Marinobacter_adhaerens	0	0	0	0	1.2779090909	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	2.5432121212	0	5.0972121212	4.1050606061	5.2598181818	0	6.9342121212
ko00270|g__Methanobacterium.s__Methanobacterium_formicicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Methanocella.s__Methanocella_paludicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Methanocorpusculum.s__Methanocorpusculum_labreanum	0	0	0	0	0	0	1.8724242424	0	0	0	0	0	0	0	0	0
ko00270|g__Methanolobus.s__Methanolobus_psychrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Methanosaeta.s__Methanosaeta_concilii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Methanosaeta.s__Methanosaeta_harundinacea	0	0	0	0	0	0	0.7008787879	0	0.4315757576	0	0	0	0	0	0	0
ko00270|g__Methanosarcina.s__Methanosarcina_acetivorans	0	0	0	0	0	0	1.2324242424	0	0	0	0	0	0	0	0	0
ko00270|g__Methanosarcina.s__Methanosarcina_barkeri	3.0102121212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Methylocystis.s__Methylocystis_rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Microbacterium.s__Microbacterium_laevaniformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Microcoleus.s__Microcoleus_vaginatus	1.5064242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Microcystis.s__Microcystis_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Micromonospora.s__Micromonospora_lupini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Mycobacterium.s__Mycobacterium_tusciae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Mycobacterium.s__Mycobacterium_vaccae	0	0	0	0	0	0	0	0	0	0	0	2.3297272727	0	0	0	0
ko00270|g__Niastella.s__Niastella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6902424242
ko00270|g__Nitrospira.s__Candidatus_Nitrospira_defluvii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Nocardioidaceae_noname.s__Nocardioidaceae_bacterium_Broad_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Nostoc.s__Nostoc_punctiforme	0	1.4304848485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Novosphingobium.s__Novosphingobium_aromaticivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Oscillatoria.s__Oscillatoria_acuminata	3.900030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Oscillatoria.s__Oscillatoria_nigro_viridis	2.1127878788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Peptostreptococcaceae_noname.s__Clostridium_sticklandii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Planctomyces.s__Planctomyces_limnophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Polaromonas.s__Polaromonas_naphthalenivorans	0	0	0	0	0	0	0	0	0	0	0	8.3875151515	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_mandelii	0	0	0	0	0	0	0	0	0	0.7466666667	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_stutzeri	5.4540909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Psychrobacter.s__Psychrobacter_aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Psychrobacter.s__Psychrobacter_arcticus	0	0	0	0	0	0	0	0	0	0	5.3201515152	0	0	0	0	0
ko00270|g__Psychrobacter.s__Psychrobacter_cryohalolentis	0	0	0	0	0	0	0	0	0	0	4.7037575758	0	0	0	0	0
ko00270|g__Rhizobium.s__Rhizobium_giardinii	0	0	0	0	0	0	0	0	0	0	0	0	0.0713030303	0	0	0
ko00270|g__Rhizobium.s__Rhizobium_leguminosarum	0	0	0	0	0	0	0	0	0	0	0	0	0.4756363636	1.2584848485	0	0
ko00270|g__Rhodanobacter.s__Rhodanobacter_fulvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rhodanobacter.s__Rhodanobacter_thiooxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rhodococcus.s__Rhodococcus_erythropolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2772727273	0	0.3792727273
ko00270|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	8.9192121212	0	0	0	0	0	0	0	11.8503333333	0	8.8872424242	3.6515151515	9.1430606061	6.1517575758	12.3843939394
ko00270|g__Sideroxydans.s__Sideroxydans_lithotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Sorangium.s__Sorangium_cellulosum	1.2936969697	0.8006666667	1.0436060606	0	0	0	0	0	0	0	0	0	1.7004242424	2.2503636364	0	0
ko00270|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Streptomyces.s__Streptomyces_chartreusis	0	3.0206969697	0	0	0	0	0	0	0	0	0	0	0	3.1097575758	0	0
ko00270|g__Sulfuricella.s__Sulfuricella_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Sulfuricurvum.s__Sulfuricurvum_kujiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Thauera.s__Thauera_aminoaromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Thauera.s__Thauera_phenylacetica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
